id,__latitude,__longitude,country,country__shape,country__colour,year,year__shape,year__colour,haplotype,haplotype__shape,haplotype__colour
10060_6_30_LaoUI14598_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_32_LaoUI16161_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_34_LaoUI17187_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_35_LaoUI17614_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_37_LaoUI3446_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_40_LaoUI3564_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_42_LaoUI3608_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_43_LaoUI3744_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_44_LaoUI3753_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_45_LaoUI3816_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_46_LaoUI3862_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_48_LaoUI3930_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10060_6_5_LaoST716_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_51_LaoUI4692_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_52_LaoUI4940_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_53_LaoUI5026_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_56_LaoUI5275_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_57_LaoUI5312_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_58_LaoUI5446_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_59_LaoUI5557_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_6_LaoSV108_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_60_LaoUI5669_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_61_LaoUI5685-2_2004,18,105,Laos,circle,#F0E68C,2004,square,#87CEEB,,triangle,#FFFAFA
10060_6_62_LaoUX229_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_63_LaoUX305_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_64_LaoUX309_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_66_LaoXK1682_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_67_LaoXK1684_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_68_LaoXN211_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_69_Tan60434_2006,-6,35,Tanzania,circle,#4682B4,2006,square,#00BFFF,,triangle,#FFFAFA
10060_6_7_LaoSV170_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_73_Tan61025_2006,-6,35,Tanzania,circle,#4682B4,2006,square,#00BFFF,,triangle,#FFFAFA
10060_6_74_Tan63714_2007,-6,35,Tanzania,circle,#4682B4,2007,square,#B0C4DE,,triangle,#FFFAFA
10060_6_76_Tan129-0177-M_2007,-6,35,Tanzania,circle,#4682B4,2007,square,#B0C4DE,,triangle,#FFFAFA
10060_6_8_LaoSV171_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_84_Tan62717_2006,-6,35,Tanzania,circle,#4682B4,2006,square,#00BFFF,,triangle,#FFFAFA
10060_6_9_LaoSV179_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_10_BanTY068_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_12_BanTY108_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_15_BanTY138_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_16_BanTY524_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_22_Safr231697_2007,-29,24,S.Africa,circle,#AFEEEE,2007,square,#B0C4DE,,triangle,#FFFAFA
10071_3_23_Safr155749_2006,-29,24,S.Africa,circle,#AFEEEE,2006,square,#00BFFF,,triangle,#FFFAFA
10071_3_25_Safr175806_2006,-29,24,S.Africa,circle,#AFEEEE,2006,square,#00BFFF,,triangle,#FFFAFA
10071_3_27_Safr1025041_2004,-29,24,S.Africa,circle,#AFEEEE,2004,square,#87CEEB,,triangle,#FFFAFA
10071_3_28_Safr1025617_2004,-29,24,S.Africa,circle,#AFEEEE,2004,square,#87CEEB,,triangle,#FFFAFA
10071_3_29_Safr1647624_2005,-29,24,S.Africa,circle,#AFEEEE,2005,square,#87CEFA,,triangle,#FFFAFA
10071_3_3_Ban2181_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_30_Safr237091_2007,-29,24,S.Africa,circle,#AFEEEE,2007,square,#B0C4DE,,triangle,#FFFAFA
10071_3_31_Safr226195_2007,-29,24,S.Africa,circle,#AFEEEE,2007,square,#B0C4DE,,triangle,#FFFAFA
10071_3_32_Safr206926_2007,-29,24,S.Africa,circle,#AFEEEE,2007,square,#B0C4DE,,triangle,#FFFAFA
10071_3_33_Safr225555_2007,-29,24,S.Africa,circle,#AFEEEE,2007,square,#B0C4DE,,triangle,#FFFAFA
10071_3_34_Safr241451_2008,-29,24,S.Africa,circle,#AFEEEE,2008,square,#6495ED,,triangle,#FFFAFA
10071_3_35_Safr238675_2008,-29,24,S.Africa,circle,#AFEEEE,2008,square,#6495ED,,triangle,#FFFAFA
10071_3_36_Safr241454_2008,-29,24,S.Africa,circle,#AFEEEE,2008,square,#6495ED,,triangle,#FFFAFA
10071_3_37_Safr257401_2008,-29,24,S.Africa,circle,#AFEEEE,2008,square,#6495ED,,triangle,#FFFAFA
10071_3_40_Safr141461_2006,-29,24,S.Africa,circle,#AFEEEE,2006,square,#00BFFF,,triangle,#FFFAFA
10071_3_43_Safr1650362_2005,-29,24,S.Africa,circle,#AFEEEE,2005,square,#87CEFA,,triangle,#FFFAFA
10071_3_44_Safr1026656_2004,-29,24,S.Africa,circle,#AFEEEE,2004,square,#87CEEB,,triangle,#FFFAFA
10071_3_48_Safr520772_2010,-29,24,S.Africa,circle,#AFEEEE,2010,square,#4169E1,,triangle,#FFFAFA
10071_3_49_Safr516981_2010,-29,24,S.Africa,circle,#AFEEEE,2010,square,#4169E1,,triangle,#FFFAFA
10071_3_5_BanTY019_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_51_Safr427489_2010,-29,24,S.Africa,circle,#AFEEEE,2010,square,#4169E1,,triangle,#FFFAFA
10071_3_52_Safr412921_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_53_Safr410378_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_54_Safr410323_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_55_Safr542825_2011,-29,24,S.Africa,circle,#AFEEEE,2011,square,#1E90FF,,triangle,#FFFAFA
10071_3_56_Safr540614_2011,-29,24,S.Africa,circle,#AFEEEE,2011,square,#1E90FF,,triangle,#FFFAFA
10071_3_59_Safr627334_2012,-29,24,S.Africa,circle,#AFEEEE,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_6_BanTY029_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_61_Safr639624_2012,-29,24,S.Africa,circle,#AFEEEE,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_63_Safr363192_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_64_Safr316083_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_65_Safr671445_2012,-29,24,S.Africa,circle,#AFEEEE,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_66_Safr325681_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_67_Safr338900_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_68_Safr400746_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_7_BanTY032_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_70_Safr379905_2009,-29,24,S.Africa,circle,#AFEEEE,2009,square,#4682B4,,triangle,#FFFAFA
10071_3_71_Safr634660_2012,-29,24,S.Africa,circle,#AFEEEE,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_73_Safr671076_2012,-29,24,S.Africa,circle,#AFEEEE,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_74_IndoA102_2005,-5,120,Indonesia,circle,#FFFF00,2005,square,#87CEFA,,triangle,#FFFAFA
10071_3_75_IndoA105_2012,-5,120,Indonesia,circle,#FFFF00,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_76_IndoA109_2004,-5,120,Indonesia,circle,#FFFF00,2004,square,#87CEEB,,triangle,#FFFAFA
10071_3_82_IndoA122_2005,-5,120,Indonesia,circle,#FFFF00,2005,square,#87CEFA,,triangle,#FFFAFA
10071_3_84_IndoA125_2005,-5,120,Indonesia,circle,#FFFF00,2005,square,#87CEFA,,triangle,#FFFAFA
10071_3_85_IndoA127_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10071_3_86_IndoA128_2008,-5,120,Indonesia,circle,#FFFF00,2008,square,#6495ED,,triangle,#FFFAFA
10071_3_88_IndoA131_2004,-5,120,Indonesia,circle,#FFFF00,2004,square,#87CEEB,,triangle,#FFFAFA
10071_3_89_IndoA132_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10071_3_9_BanTY063_2012,24,90,Bangladesh,circle,#FF0000,2012,square,#0000FF,,triangle,#FFFAFA
10071_3_91_IndoA135_2004,-5,120,Indonesia,circle,#FFFF00,2004,square,#87CEEB,,triangle,#FFFAFA
10071_3_92_indoA136_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10071_3_93_IndoA137_2008,-5,120,Indonesia,circle,#FFFF00,2008,square,#6495ED,,triangle,#FFFAFA
10071_8_1_Sam0001_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_10_Sam0010_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_11_Sam0011_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_12_Sam0012_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_13_Sam0013_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_14_Sam0014_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_15_Sam0015_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_16_Sam0016_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_17_Sam0017_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_18_Sam0018_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_19_Sam0019_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_2_Sam0002_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_20_Sam0020_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_21_Sam0021_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_22_Sam0022_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_23_Sam0023_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_24_Sam0024_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_25_Sam0025_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_26_Sam0026_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_27_Sam0027_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_28_Sam0028_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_29_Sam0029_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_3_Sam0003_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_30_Sam0030_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_31_Sam0031_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_32_Sam0032_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_33_Sam0033_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_34_Sam0034_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_35_Sam0035_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_36_Sam0036_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_37_Sam0037_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_38_Sam0038_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_39_Sam0039_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_4_Sam0004_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_40_Sam0040_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_41_Sam0041_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_42_Sam0042_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_43_Sam0043_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_44_Sam0044_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_45_Sam0045_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_46_Sam0046_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_47_Sam0047_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_48_Sam0048_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_49_Sam0049_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_5_Sam0005_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_50_Sam0050_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_51_Sam0051_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_53_Sam0053_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_54_Sam0054_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_55_Sam0055_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_56_Sam0056_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_58_Sam0058_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_59_Sam0059_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_6_Sam0006_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_60_Sam0060_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_7_Sam0007_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_8_Sam0008_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_84_Ken0626_2009,1,38,Kenya,circle,#1E90FF,2009,square,#4682B4,,triangle,#FFFAFA
10071_8_9_Sam0009_2012,-13.5833,-172.3333,Samoa,circle,#FF69B4,2012,square,#0000FF,,triangle,#FFFAFA
10071_8_93_Ken0535_2009,1,38,Kenya,circle,#1E90FF,2009,square,#4682B4,,triangle,#FFFAFA
10209_5_13_Cam100239_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,,triangle,#FFFAFA
10209_5_21_LaoLNT08_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_22_LaoLNT1108_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_23_LaoLNT1148_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_24_LaoLNT22_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_25_LaoLNT26_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_26_LaoLNT358_2000,18,105,Laos,circle,#F0E68C,2000,square,#F0FFFF,,triangle,#FFFAFA
10209_5_29_LaoUI1203_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_30_LaoUI1236_2001,18,105,Laos,circle,#F0E68C,2001,square,#E0FFFF,,triangle,#FFFAFA
10209_5_32_LaoUI1954-2/3_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_36_LaoUI2001_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_37_LaoUI2006_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_42_LaoUI2152_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_45_LaoUI2351_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_47_LaoUI2591_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_48_LaoUI2658_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_49_LaoUI2679_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_52_LaoUI3146_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_54_LaoUI3151_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,,triangle,#FFFAFA
10209_5_57_LaoUI3260_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10209_5_59_LaoUI3313_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10209_5_60_LaoUI3396_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10209_5_62_LaoUI54_2000,18,105,Laos,circle,#F0E68C,2000,square,#F0FFFF,,triangle,#FFFAFA
10209_5_9_Cam007073_2007,13,105,Cambodia,circle,#FFD700,2007,square,#B0C4DE,,triangle,#FFFAFA
10349_1_31_Fij072973_2007,-18,175,Fiji,circle,#8B008B,2007,square,#B0C4DE,,triangle,#FFFAFA
10349_1_37_Fij082759_2008,-18,175,Fiji,circle,#8B008B,2008,square,#6495ED,,triangle,#FFFAFA
10349_1_41_Ind08758_2008,20,77,India,circle,#FF6347,2008,square,#6495ED,,triangle,#FFFAFA
10349_1_44_Sam091300_2009,-13.5833,-172.3333,Samoa,circle,#FF69B4,2009,square,#4682B4,,triangle,#FFFAFA
10349_1_50_Sam0983_2009,-13.5833,-172.3333,Samoa,circle,#FF69B4,2009,square,#4682B4,,triangle,#FFFAFA
10349_1_51_Sam09892_2009,-13.5833,-172.3333,Samoa,circle,#FF69B4,2009,square,#4682B4,,triangle,#FFFAFA
10349_1_60_Samer103914_2010,-22.358069,-26.0553594,SouthAmerica,circle,#E6E6FA,2010,square,#4169E1,,triangle,#FFFAFA
10349_1_62_Sam10492_2010,-13.5833,-172.3333,Samoa,circle,#FF69B4,2010,square,#4169E1,,triangle,#FFFAFA
10349_1_68_Sam113434_2011,-13.5833,-172.3333,Samoa,circle,#FF69B4,2011,square,#1E90FF,,triangle,#FFFAFA
10349_1_73_Mex11909_2011,23,-102,Mexico,circle,#483D8B,2011,square,#1E90FF,,triangle,#FFFAFA
10349_1_8_Indo02732_2002,-5,120,Indonesia,circle,#FFFF00,2002,square,#B0E0E6,,triangle,#FFFAFA
10349_1_80_PhilH12ESR00755-001A_2012,12.879721,121.774017,Phillipines,circle,#DEB887,2012,square,#0000FF,,triangle,#FFFAFA
10349_1_81_IndH12ESR02737_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,,triangle,#FFFAFA
10349_1_90_Indo404ty_1983,-5,120,Indonesia,circle,#FFFF00,1983,square,#FA8072,,triangle,#FFFAFA
10396_8_20_LaoUI3257_2003,18,105,Laos,circle,#F0E68C,2003,square,#00FFFF,,triangle,#FFFAFA
10425_1_10_UnkM223_1939,,,Unknown,circle,#000000,1939,square,#BA55D3,,triangle,#FFFAFA
10425_1_13_RusBRD948_1996,60,100,Russia,circle,#C0C0C0,1996,square,#008000,,triangle,#FFFAFA
10425_1_21_Viedtc116_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,,triangle,#FFFAFA
10425_1_32_Viedtc111_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_40_Viect1-7_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,,triangle,#FFFAFA
10425_1_46_Vieipt57_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,,triangle,#FFFAFA
10425_1_5_Nepnp45_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,,triangle,#FFFAFA
10425_1_54_Viety3-214_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,,triangle,#FFFAFA
10425_1_60_Viety1-35_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,,triangle,#FFFAFA
10425_1_67_Viety2-91_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_68_Viety2-107_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_70_Viety2-32_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,,triangle,#FFFAFA
10425_1_72_Viety2-93_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_75_Viety1-16_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,,triangle,#FFFAFA
10425_1_76_Viety2-80_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_81_Viety2-98_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_82_Viety2-111_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_85_Viety2-99_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_93_Viety2-86_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10425_1_94_Viety1-34_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,,triangle,#FFFAFA
10425_1_96_Viety2-75_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10426_1_15_Viedn110_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,,triangle,#FFFAFA
10426_1_3_Con3525/3_2011,0,25,DemocraticRepublicCongo,circle,#4169E1,2011,square,#1E90FF,,triangle,#FFFAFA
10426_1_37_Viety2-166_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,,triangle,#FFFAFA
10426_1_4_Con3080/3_2010,0,25,DemocraticRepublicCongo,circle,#4169E1,2010,square,#4169E1,,triangle,#FFFAFA
10426_1_43_Vieas16_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,,triangle,#FFFAFA
10426_1_5_Con3069/3_2010,0,25,DemocraticRepublicCongo,circle,#4169E1,2010,square,#4169E1,,triangle,#FFFAFA
10426_1_54_Vieas257_1999,16,106,Vietnam,circle,#FFA500,1999,square,#006400,,triangle,#FFFAFA
